Meter_ID,DMA_Zone,Hour_bucket,Flow_std_hourly,Energy_hourly,Avg_Pressure,Read_Count
MET-145,DMA-C,2025-07-02 00:00:00,994.262,4.06,4.2,1
MET-145,DMA-C,2025-07-03 19:00:00,1012.486,6.53,0.0,1
MET-145,DMA-C,2025-07-18 01:00:00,783.011,2.89,3.47,1
MET-145,DMA-C,2025-07-20 20:00:00,438.978,1.749,6.8,1
MET-145,DMA-C,2025-07-28 00:00:00,1414.814,5.571,4.61,1
MET-145,DMA-C,2025-08-29 16:00:00,1108.461,4.323,5.98,1
MET-145,DMA-C,2025-09-17 00:00:00,1012.856,3.938,4.43,1
MET-145,DMA-C,2025-09-23 15:00:00,1131.058,4.17,2.98,1
MET-145,DMA-C,2025-10-03 08:00:00,1018.655,4.17,6.39,1
MET-145,DMA-C,2025-10-04 22:00:00,1799.997,6.55,4.93,1
MET-145,DMA-C,2025-10-10 12:00:00,161.126,0.67,4.93,1
MET-145,DMA-C,2025-10-22 09:00:00,683.137,2.47,6.09,1
MET-145,DMA-C,2025-11-06 10:00:00,994.37,3.77,6.94,1
MET-145,DMA-C,2025-11-08 09:00:00,1422.854,5.31,4.6,1
MET-145,DMA-C,2025-11-12 15:00:00,1149.524,4.111,4.03,1
MET-145,DMA-C,2025-11-24 01:00:00,757.193,3.11,5.81,1
MET-145,DMA-C,2025-11-25 09:00:00,1834.877,7.415,4.03,1
MET-145,DMA-C,2025-12-04 00:00:00,368.511,7.393,4.18,1
MET-145,DMA-C,2025-12-08 04:00:00,1163.219,4.319,4.59,1
MET-145,DMA-C,2025-12-08 23:00:00,1571.66,6.13,6.24,1
MET-145,DMA-C,2025-12-11 21:00:00,430.96,1.63,4.94,1
MET-145,DMA-C,2026-01-06 07:00:00,1270.672,4.75,3.3,1
MET-145,DMA-C,2026-01-06 20:00:00,1223.338,4.51,6.06,1
MET-145,DMA-C,2026-01-11 01:00:00,1407.965,5.801,3.93,1
MET-145,DMA-C,2026-01-15 16:00:00,1413.366,4.94,5.15,1
MET-145,DMA-C,2026-01-26 20:00:00,699.42,2.838,6.02,1
MET-145,DMA-C,2026-02-08 02:00:00,1646.785,5.958,5.79,1
MET-145,DMA-C,2026-02-10 20:00:00,1831.932,6.4,5.19,1
MET-145,DMA-C,2026-02-12 04:00:00,1842.865,7.18,3.94,1
MET-145,DMA-C,2026-03-07 14:00:00,84.344,0.331,4.73,1
MET-145,DMA-C,2026-03-08 00:00:00,1642.101,6.07,3.34,1
MET-145,DMA-C,2026-03-11 00:00:00,1377.825,6.1,6.49,1
MET-146,DMA-D,2024-01-10 23:00:00,1805.535,6.806,4.74,1
MET-146,DMA-D,2024-01-19 04:00:00,1781.908,6.403,4.17,1
MET-146,DMA-D,2024-02-12 08:00:00,1731.345,2.181,0.0,1
MET-146,DMA-D,2024-02-24 21:00:00,538.029,2.169,3.54,1
MET-146,DMA-D,2024-03-11 23:00:00,428.645,1.55,3.01,1
MET-146,DMA-D,2024-03-26 14:00:00,1910.594,7.98,4.31,1
MET-146,DMA-D,2024-03-30 19:00:00,382.666,1.41,3.92,1
MET-146,DMA-D,2024-04-12 03:00:00,1346.311,5.1,5.08,1
MET-146,DMA-D,2024-04-17 21:00:00,953.579,3.66,4.06,1
MET-146,DMA-D,2024-04-18 00:00:00,1623.188,6.66,5.21,1
MET-146,DMA-D,2024-04-18 11:00:00,749.523,2.995,6.83,1
MET-146,DMA-D,2024-04-23 00:00:00,1745.252,6.95,4.09,1
MET-146,DMA-D,2024-05-06 16:00:00,1459.29,5.562,3.49,1
MET-146,DMA-D,2024-05-15 20:00:00,1708.261,6.464,6.13,1
MET-146,DMA-D,2024-05-16 04:00:00,1643.93,1.16,6.39,1
MET-146,DMA-D,2024-05-24 18:00:00,1813.282,6.97,3.61,1
MET-146,DMA-D,2024-05-27 19:00:00,1191.245,4.93,4.54,1
MET-146,DMA-D,2024-06-10 14:00:00,828.539,3.383,3.34,1
MET-146,DMA-D,2024-06-16 23:00:00,716.277,2.54,2.69,1
MET-146,DMA-D,2024-06-24 10:00:00,1696.856,6.47,5.29,1
MET-146,DMA-D,2024-07-04 12:00:00,1908.147,7.339,3.75,1
MET-146,DMA-D,2024-07-05 22:00:00,550.096,2.01,6.94,1
MET-146,DMA-D,2024-07-08 09:00:00,955.343,3.523,61.3,1
MET-146,DMA-D,2024-07-19 01:00:00,1457.939,5.529,6.53,1
MET-146,DMA-D,2024-07-20 09:00:00,610.636,2.19,6.53,1
MET-146,DMA-D,2024-07-26 14:00:00,1269.68,4.844,4.93,1
MET-146,DMA-D,2024-08-04 09:00:00,1281.922,4.85,5.84,1
MET-146,DMA-D,2024-08-06 04:00:00,1324.56,4.719,46.7,1
MET-146,DMA-D,2024-08-29 07:00:00,760.306,3.0,5.74,1
MET-146,DMA-D,2024-09-08 07:00:00,99.12,0.372,6.89,1
MET-146,DMA-D,2024-09-10 20:00:00,1887.498,6.95,4.73,1
MET-146,DMA-D,2024-09-16 14:00:00,1410.064,5.12,4.31,1
MET-146,DMA-D,2024-09-19 07:00:00,1741.791,6.356,7.0,1
MET-146,DMA-D,2024-09-25 08:00:00,1191.141,4.49,2.61,1
MET-146,DMA-D,2024-10-05 05:00:00,2227.952,3.44,4.39,1
MET-146,DMA-D,2024-10-05 23:00:00,1532.451,5.48,4.06,1
MET-146,DMA-D,2024-10-09 19:00:00,300.576,1.18,4.0,1
MET-146,DMA-D,2024-10-12 11:00:00,1746.225,6.62,2.53,1
MET-146,DMA-D,2024-10-13 05:00:00,642.211,2.54,4.47,1
MET-146,DMA-D,2024-10-13 09:00:00,1362.022,4.88,6.53,1
MET-146,DMA-D,2024-11-05 21:00:00,1226.137,4.56,5.76,1
MET-146,DMA-D,2024-11-07 05:00:00,1477.545,6.07,2.77,1
MET-146,DMA-D,2024-11-14 15:00:00,1420.428,5.37,5.01,1
MET-146,DMA-D,2024-11-15 09:00:00,705.379,2.737,5.11,1
MET-146,DMA-D,2024-11-23 05:00:00,334.116,1.218,4.05,1
MET-146,DMA-D,2024-11-27 17:00:00,1248.357,4.639,6.41,1
MET-146,DMA-D,2024-12-06 18:00:00,909.435,3.5,4.5,1
MET-146,DMA-D,2024-12-10 00:00:00,2116.16,1.273,3.29,1
MET-146,DMA-D,2024-12-28 01:00:00,771.794,2.906,5.34,1
MET-146,DMA-D,2024-12-30 21:00:00,826.355,3.282,4.61,1
MET-146,DMA-D,2025-01-06 02:00:00,560.621,2.099,2.96,1
MET-146,DMA-D,2025-01-07 21:00:00,565.735,2.3,6.77,1
MET-146,DMA-D,2025-01-12 10:00:00,1392.213,5.15,3.12,1
MET-146,DMA-D,2025-01-21 03:00:00,728.392,2.896,2.64,1
MET-146,DMA-D,2025-02-01 13:00:00,1461.935,5.356,3.88,1
MET-146,DMA-D,2025-02-04 10:00:00,450.812,1.693,6.24,1
MET-146,DMA-D,2025-02-08 03:00:00,1761.811,6.73,6.24,1
MET-146,DMA-D,2025-02-15 00:00:00,1324.99,5.333,3.1,1
MET-146,DMA-D,2025-02-18 18:00:00,245.891,0.93,6.4,1
MET-146,DMA-D,2025-02-22 05:00:00,825.186,3.198,4.03,1
MET-146,DMA-D,2025-02-23 21:00:00,753.249,2.68,3.15,1
MET-146,DMA-D,2025-02-28 03:00:00,690.751,2.625,6.22,1
MET-146,DMA-D,2025-03-17 19:00:00,1740.22,6.353,4.52,1
MET-146,DMA-D,2025-03-21 11:00:00,544.73,2.16,5.04,1
MET-146,DMA-D,2025-03-27 06:00:00,1737.154,6.89,6.1,1
MET-146,DMA-D,2025-04-18 00:00:00,1723.821,6.766,6.22,1
MET-146,DMA-D,2025-04-25 07:00:00,964.605,3.91,5.97,1
MET-146,DMA-D,2025-05-11 15:00:00,863.46,3.555,4.43,1
MET-146,DMA-D,2025-05-30 07:00:00,1593.826,6.17,4.49,1
MET-146,DMA-D,2025-06-12 23:00:00,1886.03,7.512,6.71,1
MET-146,DMA-D,2025-06-20 03:00:00,1394.73,5.34,6.67,1
MET-146,DMA-D,2025-06-29 09:00:00,994.389,3.554,3.55,1
MET-146,DMA-D,2025-07-02 03:00:00,2355.308,7.254,3.59,1
MET-146,DMA-D,2025-07-07 05:00:00,1104.425,4.451,5.88,1
MET-146,DMA-D,2025-07-10 16:00:00,1089.186,3.96,2.8,1
MET-146,DMA-D,2025-07-18 09:00:00,1399.824,5.331,5.35,1
MET-146,DMA-D,2025-07-26 20:00:00,1845.974,6.786,4.52,1
MET-146,DMA-D,2025-08-09 15:00:00,1584.768,5.89,4.93,1
MET-146,DMA-D,2025-08-10 14:00:00,1062.84,3.771,6.46,1
MET-146,DMA-D,2025-08-16 10:00:00,1882.584,7.48,5.88,1
MET-146,DMA-D,2025-08-21 20:00:00,237.286,0.901,4.62,1
MET-146,DMA-D,2025-08-26 13:00:00,886.998,3.455,4.08,1
MET-146,DMA-D,2025-08-29 21:00:00,1456394.248,5.959,3.87,1
MET-146,DMA-D,2025-09-09 23:00:00,318.072,1.32,3.58,1
MET-146,DMA-D,2025-09-12 21:00:00,1493.684,6.06,4.87,1
MET-146,DMA-D,2025-09-29 19:00:00,1881.193,7.465,4.46,1
MET-146,DMA-D,2025-10-04 08:00:00,111.221,0.4,6.68,1
MET-146,DMA-D,2025-10-11 11:00:00,1579.221,5.84,6.04,1
MET-146,DMA-D,2025-11-01 15:00:00,1023.409,4.18,5.79,1
MET-146,DMA-D,2025-11-04 04:00:00,1147.055,4.429,5.98,1
MET-146,DMA-D,2025-11-05 22:00:00,1799.861,6.427,4.9,1
MET-146,DMA-D,2025-11-17 05:00:00,123.742,0.46,3.75,1
MET-146,DMA-D,2025-11-20 00:00:00,1318.939,4.96,6.66,1
MET-146,DMA-D,2025-11-24 04:00:00,1835.055,7.405,4.72,1
MET-146,DMA-D,2025-12-10 14:00:00,1165.223,4.5,2.61,1
MET-146,DMA-D,2025-12-20 06:00:00,1050.814,4.06,3.43,1
MET-146,DMA-D,2025-12-23 02:00:00,1918.815,5.827,2.66,1
MET-146,DMA-D,2025-12-25 18:00:00,459.951,1.69,4.84,1
MET-146,DMA-D,2026-01-10 07:00:00,960.245,3.908,4.54,1
MET-146,DMA-D,2026-02-13 03:00:00,1448.674,5.797,4.69,1
MET-146,DMA-D,2026-02-27 22:00:00,321.041,1.196,4.84,1
MET-146,DMA-D,2026-03-11 00:00:00,1864.503,6.52,5.75,1
MET-147,DMA-D,2024-01-11 20:00:00,1451.298,5.276,3.31,1
MET-147,DMA-D,2024-01-27 08:00:00,1101.707,4.41,6.16,1
MET-147,DMA-D,2024-02-07 10:00:00,2941.93,9.022,3.93,1
MET-147,DMA-D,2024-02-27 14:00:00,1151.635,8.607,5.85,1
MET-147,DMA-D,2024-03-14 00:00:00,2821.09,10.55,6.17,1
MET-147,DMA-D,2024-03-27 17:00:00,1032.335,3.9,4.54,1
MET-147,DMA-D,2024-04-01 21:00:00,997.958,7.39,6.57,1
MET-147,DMA-D,2024-04-12 22:00:00,2087.873,8.12,6.51,1
MET-147,DMA-D,2024-04-18 05:00:00,1825.634,7.29,6.27,1
MET-147,DMA-D,2024-04-19 08:00:00,2704.718,9.83,6.27,1
MET-147,DMA-D,2024-04-20 14:00:00,2670.188,8.791,5.23,1
MET-147,DMA-D,2024-04-21 04:00:00,1783.715,8.88,6.65,1
MET-147,DMA-D,2024-05-01 13:00:00,53.16,0.19,6.51,1
MET-147,DMA-D,2024-05-12 18:00:00,2180.262,9.064,6.51,1
MET-147,DMA-D,2024-05-29 00:00:00,593.525,2.32,5.76,1
MET-147,DMA-D,2024-05-30 18:00:00,1732.699,6.35,4.68,1
MET-147,DMA-D,2024-05-31 02:00:00,1837.931,7.32,5.35,1
MET-147,DMA-D,2024-06-08 22:00:00,1596.658,6.201,5.56,1
MET-147,DMA-D,2024-06-09 10:00:00,2409.875,9.095,5.82,1
MET-147,DMA-D,2024-06-12 06:00:00,1497.631,5.632,5.42,1
MET-147,DMA-D,2024-07-01 17:00:00,2069.778,7.555,6.75,1
MET-147,DMA-D,2024-07-02 22:00:00,206.485,0.79,3.63,1
MET-147,DMA-D,2024-07-08 03:00:00,209.886,5.828,6.01,1
MET-147,DMA-D,2024-07-17 08:00:00,2432.76,9.35,5.59,1
MET-147,DMA-D,2024-07-20 20:00:00,871.612,3.174,4.31,1
MET-147,DMA-D,2024-08-21 08:00:00,2119.598,8.656,2.8,1
MET-147,DMA-D,2024-09-13 01:00:00,1003.08,3.582,4.72,1
MET-147,DMA-D,2024-09-26 00:00:00,322.134,1.333,4.14,1
MET-147,DMA-D,2024-10-03 21:00:00,2327.202,8.148,3.14,1
MET-147,DMA-D,2024-10-05 07:00:00,2758.399,10.497,4.99,1
MET-147,DMA-D,2024-10-06 05:00:00,841.017,3.236,5.08,1
MET-147,DMA-D,2024-10-22 12:00:00,1118.507,4.26,3.76,1
MET-147,DMA-D,2024-11-01 19:00:00,243.327,0.962,6.61,1
MET-147,DMA-D,2024-11-06 23:00:00,432.053,1.64,6.76,1
MET-147,DMA-D,2024-11-08 09:00:00,330.991,1.267,3.39,1
MET-147,DMA-D,2024-11-22 18:00:00,2533.431,9.662,5.16,1
MET-147,DMA-D,2024-11-26 04:00:00,320.861,9.78,4.77,1
MET-147,DMA-D,2024-11-26 16:00:00,1640.751,6.53,4.47,1
MET-147,DMA-D,2024-12-03 13:00:00,1594.021,6.02,6.4,1
MET-147,DMA-D,2024-12-07 05:00:00,353.396,1.28,6.16,1
MET-147,DMA-D,2024-12-25 14:00:00,762.736,2.93,6.87,1
MET-147,DMA-D,2024-12-26 10:00:00,770.792,9.279,5.85,1
MET-147,DMA-D,2024-12-27 12:00:00,1729.731,6.33,6.71,1
MET-147,DMA-D,2024-12-29 11:00:00,96.293,0.4,2.78,1
MET-147,DMA-D,2024-12-31 09:00:00,2316.317,9.21,2.78,1
MET-147,DMA-D,2025-01-10 14:00:00,523.999,1.89,5.08,1
MET-147,DMA-D,2025-01-19 14:00:00,1579.909,6.46,3.69,1
MET-147,DMA-D,2025-01-19 23:00:00,2836072.69,10.784,3.14,1
MET-147,DMA-D,2025-01-22 00:00:00,931.504,3.49,6.76,1
MET-147,DMA-D,2025-01-29 03:00:00,2317.407,9.343,6.36,1
MET-147,DMA-D,2025-02-16 23:00:00,2265.678,8.13,4.03,1
MET-147,DMA-D,2025-02-17 03:00:00,617.503,2.515,4.96,1
MET-147,DMA-D,2025-03-10 02:00:00,789.661,2.9,3.76,1
MET-147,DMA-D,2025-03-14 01:00:00,1368.572,5.65,6.39,1
MET-147,DMA-D,2025-04-06 02:00:00,1368.821,7.51,5.62,1
MET-147,DMA-D,2025-04-18 09:00:00,2112.927,7.929,5.5,1
MET-147,DMA-D,2025-04-20 14:00:00,2646.908,10.76,5.73,1
MET-147,DMA-D,2025-04-22 03:00:00,324.187,1.34,4.33,1
MET-147,DMA-D,2025-04-30 20:00:00,2854.475,11.306,6.88,1
MET-147,DMA-D,2025-05-12 00:00:00,2952.458,11.23,5.94,1
MET-147,DMA-D,2025-05-13 20:00:00,2779.599,11.1,3.46,1
MET-147,DMA-D,2025-05-15 14:00:00,352.612,1.36,4.29,1
MET-147,DMA-D,2025-05-16 07:00:00,1725.887,6.219,34.8,1
MET-147,DMA-D,2025-05-23 01:00:00,1089.955,4.2,6.33,1
MET-147,DMA-D,2025-05-25 16:00:00,495.023,1.89,2.94,1
MET-147,DMA-D,2025-05-25 23:00:00,1738.814,6.91,4.71,1
MET-147,DMA-D,2025-06-03 19:00:00,1079.145,4.111,58.9,1
MET-147,DMA-D,2025-06-08 06:00:00,2689.663,9.87,4.51,1
MET-147,DMA-D,2025-06-17 00:00:00,2342.55,8.969,6.62,1
MET-147,DMA-D,2025-07-01 04:00:00,1733.427,7.034,3.08,1
MET-147,DMA-D,2025-07-14 18:00:00,472.094,1.924,5.72,1
MET-147,DMA-D,2025-07-19 10:00:00,1911.863,7.67,6.41,1
MET-147,DMA-D,2025-07-19 18:00:00,2321.884,9.527,4.04,1
MET-147,DMA-D,2025-07-24 22:00:00,2101.712,7.87,4.04,1
MET-147,DMA-D,2025-07-30 04:00:00,1088.82,4.0,2.83,1
MET-147,DMA-D,2025-08-02 19:00:00,1539.698,6.261,6.9,1
MET-147,DMA-D,2025-08-08 12:00:00,466.218,1.73,4.81,1
MET-147,DMA-D,2025-08-10 22:00:00,455.078,10.603,6.99,1
MET-147,DMA-D,2025-08-15 10:00:00,1978.264,7.134,4.16,1
MET-147,DMA-D,2025-08-21 12:00:00,1171.619,4.89,6.46,1
MET-147,DMA-D,2025-09-09 04:00:00,2495.992,4.856,4.55,1
MET-147,DMA-D,2025-09-23 02:00:00,2158.739,8.623,37.6,1
MET-147,DMA-D,2025-09-26 10:00:00,98.797,0.38,6.83,1
MET-147,DMA-D,2025-09-26 23:00:00,92.381,0.35,3.31,1
MET-147,DMA-D,2025-09-29 13:00:00,1265.25,5.03,3.4,1
MET-147,DMA-D,2025-10-01 21:00:00,108.172,0.394,6.13,1
MET-147,DMA-D,2025-10-12 22:00:00,269.69,0.97,3.23,1
MET-147,DMA-D,2025-10-16 10:00:00,1876.326,6.87,5.71,1
MET-147,DMA-D,2025-10-23 04:00:00,422.388,1.53,4.6,1
MET-147,DMA-D,2025-10-25 07:00:00,432.321,6.693,5.85,1
MET-147,DMA-D,2025-10-28 00:00:00,1848.85,6.925,4.45,1
MET-147,DMA-D,2025-10-28 18:00:00,548.5,2.158,3.62,1
MET-147,DMA-D,2025-11-12 23:00:00,1897.465,6.878,5.48,1
MET-147,DMA-D,2025-11-15 11:00:00,1083.035,4.45,3.61,1
MET-147,DMA-D,2025-11-22 04:00:00,184.291,0.75,3.61,1
MET-147,DMA-D,2025-12-01 12:00:00,196.433,0.7,5.81,1
MET-147,DMA-D,2025-12-07 14:00:00,692.316,2.595,5.81,1
MET-147,DMA-D,2025-12-07 15:00:00,693.142,9.646,2.58,1
MET-147,DMA-D,2025-12-22 02:00:00,865.322,3.4,4.73,1
MET-147,DMA-D,2026-01-01 01:00:00,2169.2,8.266,2.92,1
MET-147,DMA-D,2026-01-02 07:00:00,1342.018,5.397,5.78,1
MET-147,DMA-D,2026-01-16 05:00:00,1053.634,5.37,5.92,1
MET-147,DMA-D,2026-01-25 16:00:00,1338.859,4.76,6.44,1
MET-147,DMA-D,2026-01-29 12:00:00,2386.963,9.559,4.6,1
MET-147,DMA-D,2026-02-07 20:00:00,2950.07,11.73,4.03,1
MET-147,DMA-D,2026-02-18 18:00:00,2598.518,10.12,5.25,1
MET-147,DMA-D,2026-03-11 00:00:00,623.946,2.59,5.25,1
MET-148,DMA-D,2024-01-11 17:00:00,2461.678,9.343,4.95,1
MET-148,DMA-D,2024-01-25 22:00:00,2928.632,11.095,5.64,1
MET-148,DMA-D,2024-01-27 01:00:00,2763.613,11.184,2.9,1
MET-148,DMA-D,2024-02-15 07:00:00,2521.717,9.202,3.44,1
MET-148,DMA-D,2024-02-16 14:00:00,482.739,1.76,4.92,1
MET-148,DMA-D,2024-02-18 19:00:00,1187.862,2.643,3.05,1
MET-148,DMA-D,2024-02-28 12:00:00,216.269,0.87,6.23,1
MET-148,DMA-D,2024-03-04 01:00:00,2075.735,7.84,4.08,1
MET-148,DMA-D,2024-03-05 13:00:00,756.156,2.94,3.79,1
MET-148,DMA-D,2024-03-18 09:00:00,3471.239,12.85,5.38,1
MET-148,DMA-D,2024-03-27 18:00:00,2978.818,11.33,4.64,1
MET-148,DMA-D,2024-03-29 19:00:00,4798.057,18.533,3.07,1
MET-148,DMA-D,2024-03-31 01:00:00,4550.546,17.532,3.27,1
MET-148,DMA-D,2024-04-01 08:00:00,1874.994,17.796,6.89,1
MET-148,DMA-D,2024-04-07 08:00:00,488.597,1.798,3.53,1
MET-148,DMA-D,2024-04-09 08:00:00,1090.814,4.07,5.59,1
MET-148,DMA-D,2024-04-10 08:00:00,4258.099,17.176,5.74,1
MET-148,DMA-D,2024-04-19 23:00:00,3925.679,15.83,6.49,1
MET-148,DMA-D,2024-04-22 22:00:00,4192.037,15.74,4.43,1
MET-148,DMA-D,2024-04-27 03:00:00,3121.05,11.08,5.64,1
MET-148,DMA-D,2024-05-06 09:00:00,899.863,3.14,6.2,1
MET-148,DMA-D,2024-05-09 14:00:00,4262.348,16.946,4.99,1
MET-148,DMA-D,2024-05-10 12:00:00,487.177,2.01,3.1,1
MET-148,DMA-D,2024-06-01 07:00:00,4845.166,19.075,5.22,1
MET-148,DMA-D,2024-06-02 11:00:00,2123.316,8.32,2.98,1
MET-148,DMA-D,2024-06-06 04:00:00,2699.076,8.32,64.8,1
MET-148,DMA-D,2024-06-12 06:00:00,1538.812,5.98,4.03,1
MET-148,DMA-D,2024-06-18 16:00:00,3103.348,11.553,2.89,1
MET-148,DMA-D,2024-06-19 09:00:00,3069.778,13.39,6.58,1
MET-148,DMA-D,2024-06-24 21:00:00,1581.473,6.079,3.64,1
MET-148,DMA-D,2024-07-05 22:00:00,1871.699,7.597,6.53,1
MET-148,DMA-D,2024-07-08 19:00:00,3397.46,12.39,4.43,1
MET-148,DMA-D,2024-07-11 16:00:00,4113.107,15.45,4.33,1
MET-148,DMA-D,2024-07-13 11:00:00,501.334,2.03,5.3,1
MET-148,DMA-D,2024-07-18 20:00:00,1559.238,2.02,6.23,1
MET-148,DMA-D,2024-07-22 20:00:00,1508.417,5.668,2.89,1
MET-148,DMA-D,2024-07-28 14:00:00,394.07,1.49,4.26,1
MET-148,DMA-D,2024-08-22 20:00:00,2897.328,10.746,4.8,1
MET-148,DMA-D,2024-08-24 00:00:00,3559.688,10.619,0.0,1
MET-148,DMA-D,2024-08-28 01:00:00,3746.378,14.31,5.66,1
MET-148,DMA-D,2024-09-19 15:00:00,2145.6,8.36,6.88,1
MET-148,DMA-D,2024-10-07 16:00:00,4453.481,18.107,34.0,1
MET-148,DMA-D,2024-10-09 12:00:00,1736.192,6.448,4.81,1
MET-148,DMA-D,2024-10-12 07:00:00,253.759,1.028,3.03,1
MET-148,DMA-D,2024-10-19 10:00:00,587.124,2.254,2.51,1
MET-148,DMA-D,2024-11-04 00:00:00,3382.009,13.507,3.96,1
MET-148,DMA-D,2024-11-04 20:00:00,2225.69,9.2,5.76,1
MET-148,DMA-D,2024-11-22 07:00:00,3367.702,13.08,4.25,1
MET-148,DMA-D,2024-11-27 19:00:00,4398.027,17.45,6.74,1
MET-148,DMA-D,2024-12-16 04:00:00,3217.1,12.05,6.8,1
MET-148,DMA-D,2024-12-19 00:00:00,4515.429,18.0,5.76,1
MET-148,DMA-D,2025-01-01 21:00:00,4727.256,19.517,3.03,1
MET-148,DMA-D,2025-01-02 04:00:00,2075.07,8.408,3.39,1
MET-148,DMA-D,2025-01-15 22:00:00,4854.229,19.3,3.39,1
MET-148,DMA-D,2025-01-30 04:00:00,119.669,0.46,6.45,1
MET-148,DMA-D,2025-01-31 06:00:00,3304.752,0.461,3.59,1
MET-148,DMA-D,2025-01-31 15:00:00,2765.12,10.35,5.75,1
MET-148,DMA-D,2025-02-21 02:00:00,1671.479,6.706,3.19,1
MET-148,DMA-D,2025-03-08 04:00:00,1703.112,8.09,4.36,1
MET-148,DMA-D,2025-03-15 10:00:00,2319.44,9.27,4.57,1
MET-148,DMA-D,2025-03-16 11:00:00,1813.858,6.687,2.89,1
MET-148,DMA-D,2025-03-19 00:00:00,3440.93,12.241,5.29,1
MET-148,DMA-D,2025-03-19 13:00:00,486.491,1.859,3.93,1
MET-148,DMA-D,2025-03-20 00:00:00,950.022,3.48,3.54,1
MET-148,DMA-D,2025-04-01 17:00:00,1732.13,6.89,4.04,1
MET-148,DMA-D,2025-04-02 13:00:00,567.883,2.32,6.11,1
MET-148,DMA-D,2025-04-07 18:00:00,1186.34,4.428,6.1,1
MET-148,DMA-D,2025-05-06 00:00:00,4568.162,18.627,0.0,1
MET-148,DMA-D,2025-05-17 22:00:00,1438.84,5.815,5.07,1
MET-148,DMA-D,2025-05-19 01:00:00,743.859,2.764,6.22,1
MET-148,DMA-D,2025-05-29 08:00:00,89.155,0.35,5.95,1
MET-148,DMA-D,2025-06-03 18:00:00,797.108,2.884,5.18,1
MET-148,DMA-D,2025-06-08 22:00:00,3156.945,11.015,6.33,1
MET-148,DMA-D,2025-06-09 04:00:00,873.396,3.131,2.86,1
MET-148,DMA-D,2025-06-11 08:00:00,4333.959,15.67,2.86,1
MET-148,DMA-D,2025-06-18 01:00:00,371.422,1.4,3.3,1
MET-148,DMA-D,2025-06-26 17:00:00,4261.625,17.4,4.73,1
MET-148,DMA-D,2025-07-01 15:00:00,2839.021,11.504,4.98,1
MET-148,DMA-D,2025-07-01 23:00:00,2880.032,10.72,2.51,1
MET-148,DMA-D,2025-07-09 17:00:00,4449.572,17.28,6.28,1
MET-148,DMA-D,2025-07-18 04:00:00,4634.023,17.28,6.98,1
MET-148,DMA-D,2025-08-30 17:00:00,4294.677,16.7,5.4,1
MET-148,DMA-D,2025-09-13 08:00:00,1046.658,4.21,5.09,1
MET-148,DMA-D,2025-09-13 15:00:00,1659.503,6.06,5.18,1
MET-148,DMA-D,2025-10-02 08:00:00,1703.624,19.17,3.02,1
MET-148,DMA-D,2025-11-13 22:00:00,4672.41,16.91,6.7,1
MET-148,DMA-D,2025-11-17 22:00:00,202.807,0.764,4.72,1
MET-148,DMA-D,2025-11-23 08:00:00,2338.77,9.494,4.8,1
MET-148,DMA-D,2025-11-29 11:00:00,4266.865,16.83,5.51,1
MET-148,DMA-D,2025-12-19 15:00:00,3504.621,13.21,2.92,1
MET-148,DMA-D,2025-12-23 01:00:00,1939.089,7.66,5.22,1
MET-148,DMA-D,2026-01-04 13:00:00,4371.509,16.86,3.45,1
MET-148,DMA-D,2026-01-13 11:00:00,4170.161,16.3,3.88,1
MET-148,DMA-D,2026-01-21 15:00:00,3885.219,15.12,2.79,1
MET-148,DMA-D,2026-01-22 00:00:00,3418.745,12.99,6.23,1
MET-148,DMA-D,2026-02-02 12:00:00,1908.47,7.58,5.61,1
MET-148,DMA-D,2026-02-06 03:00:00,4532.754,16.988,6.39,1
MET-148,DMA-D,2026-02-12 11:00:00,2052.302,8.129,5.92,1
MET-148,DMA-D,2026-02-19 10:00:00,2242966.275,8.09,4.22,1
MET-148,DMA-D,2026-03-03 15:00:00,677.545,2.72,4.0,1
MET-148,DMA-D,2026-03-11 00:00:00,2805.83,11.04,2.81,1
MET-149,DMA-D,2024-01-07 15:00:00,5161.189,14.965,5.9,1
MET-149,DMA-D,2024-01-18 19:00:00,2612.089,10.479,6.31,1
MET-149,DMA-D,2024-01-21 06:00:00,3136.755,12.554,3.82,1
MET-149,DMA-D,2024-01-27 08:00:00,702.074,2.646,6.65,1
MET-149,DMA-D,2024-01-30 00:00:00,1425.597,4.96,6.65,1
MET-149,DMA-D,2024-02-12 07:00:00,1446.094,5.222,6.65,1
MET-149,DMA-D,2024-02-13 06:00:00,3121.337,11.63,2.92,1
MET-149,DMA-D,2024-02-24 02:00:00,2859.412,10.842,3.47,1
MET-149,DMA-D,2024-02-24 08:00:00,1545.915,5.653,5.31,1
MET-149,DMA-D,2024-02-28 19:00:00,1272.246,5.34,4.89,1
MET-149,DMA-D,2024-02-28 22:00:00,3189.69,12.564,5.9,1
MET-149,DMA-D,2024-03-03 09:00:00,2496.107,9.211,5.86,1
MET-149,DMA-D,2024-03-04 19:00:00,4535.827,18.383,6.13,1
MET-149,DMA-D,2024-03-11 14:00:00,827.183,3.0,5.71,1
MET-149,DMA-D,2024-03-14 23:00:00,2616.174,10.05,4.98,1
MET-149,DMA-D,2024-04-03 08:00:00,3817.844,13.909,5.27,1
MET-149,DMA-D,2024-04-03 20:00:00,1488.508,6.07,2.97,1
MET-149,DMA-D,2024-04-06 09:00:00,2773.119,10.69,3.2,1
