Reading_ID,Meter_ID,TS,Pressure,Flow,Energy,Unit,Customer_ID,Leak_Flag,Maintenance_Flag,Notes_Comments,Base_Temp_C,Base_Pressure_kPa,Cal_Coefficient,Cal_Version,Latitude,Longitude,Flow_calibrated,Energy_calibrated,Flow_std,Hour,Date,Month,Hour_bucket,Season,DMA_Zone,Flow_Change,Pressure_Drop,Pressure_Violation,Is_Billable,outage_flag,prev_flag,event_type,Sensor_Reliable,Read_Success,Estimated_Read,Energy_MMBtu,CO2_kg,CO2_Tonnes,Zone
R12389,MET-110,2026-02-18 20:00:00,4.16,1472.0,5.16,SCMH,C726,n,,Customer called at +91-9895478-95478,14.1,100.0,1.0,v1.2,13.1332,80.4448,1472.0,5.16,1482.5899735381736,20,2026-02-18,2,2026-02-18 20:00:00,Winter,DMA-A,-365.1399999999999,1.29,False,True,1,1.0,,False,False,True,53.0171,2813.617,2.813617,Zone_C
R9756,MET-155,2026-02-18 22:00:00,3.38,499.0,1.88,SCMH,C711,NO,,Maintenance done by technician ID T981.,22.2,101.0,0.99,v1.1,13.0892,80.3034,494.01,1.8612,488.75748896947846,22,2026-02-18,2,2026-02-18 22:00:00,Winter,DMA-D,-492.03,-0.43000000000000016,False,True,1,1.0,,False,False,True,17.7928,944.264,0.944264,Zone_B
R12586,MET-154,2026-02-18 23:00:00,4.44,1333.0,5.15,SCMH,C767,FALSE,MAINT,,23.3,103.0,1.0,v1.1,13.2079,80.3732,1333.0,5.15,1339.9518897795306,23,2026-02-18,2,2026-02-18 23:00:00,Winter,DMA-D,838.0,-1.71,False,False,1,0.0,OUTAGE_START,False,False,True,48.0107,2547.928,2.547928,Zone_C
R9597,MET-106,2026-02-19 00:00:00,4.22,317.0,1.27,SCMH,C762,False,SHUTDOWN,Pressure drop observed at peak hours.,22.4,99.5,0.995,v1.0,12.9124,80.2671,315.415,1.26365,307.21877005418355,0,2026-02-19,2,2026-02-19 00:00:00,Winter,DMA-A,245.125,-0.41999999999999993,False,False,1,1.0,,False,False,True,11.3603,602.891,0.602891,Zone_B
R12706,MET-125,2026-02-19 01:00:00,3.92,248.0,0.88,SCMH,C843,no,,Odorant alarm triggered. Cleared.,16.1,101.325,1.005,v1.2,13.0324,80.1744,249.23999999999998,0.8844,252.60053932584265,1,2026-02-19,2,2026-02-19 01:00:00,Winter,DMA-B,-3137.5200000000004,-0.020000000000000018,False,True,1,1.0,,False,False,True,8.9769,476.404,0.476404,Zone_B
R11333,MET-149,2026-02-19 03:00:00,3.79,3775.0,13.608,SCMH,C797,no,,Contact: +91-7032478-32478 for followup,17.6,99.5,1.0,v1.0,13.0687,80.1415,3775.0,13.608,3737.606698349194,3,2026-02-19,2,2026-02-19 03:00:00,Winter,DMA-D,89.0,0.6400000000000001,False,True,1,1.0,,False,False,True,135.9643,7215.625,7.215625,Zone_B
R15121,MET-113,2026-02-19 07:00:00,6.23,2053.0,7.65,SCMH,C839,NO,,Pressure drop observed at peak hours.,20.5,102.5,1.0,v1.1,13.183,80.0522,2053.0,7.65,2073.271108266684,7,2026-02-19,2,2026-02-19 07:00:00,Winter,DMA-A,1446.0,2.5400000000000005,False,True,0,1.0,OUTAGE_END,False,False,True,73.943,3924.155,3.924155,Zone_C
R14768,MET-148,2026-02-19 10:00:00,4.22,2285000.0,8.09,SCMH,C723,0,,Customer called at +91-9882357-82357,20.4,101.325,1.0,v1.2,13.058,80.3522,2285000.0,8.09,2281886.390734117,10,2026-02-19,2,2026-02-19 10:00:00,Winter,DMA-D,2282959.255,-1.7000000000000002,False,True,1,0.0,OUTAGE_START,False,False,True,82298.9491,4367605.229,4367.605229,Zone_B
R10076,MET-101,2026-02-19 11:00:00,4.16,335.0,1.33,SCMH,C863,False,SHUTDOWN,High consumption flagged for audit.,14.1,101.0,1.0,v1.0,12.9998,80.2055,335.0,1.33,340.7841831159246,11,2026-02-19,2,2026-02-19 11:00:00,Winter,DMA-A,-1112.725,7.890000000000001,False,False,1,1.0,,False,False,True,12.0657,640.327,0.640327,Zone_B
R13267,MET-153,2026-02-19 12:00:00,5.37,1806.0,6.4,SCMH,C854,FALSE,,Calibration check passed.,18.5,101.325,1.0,v1.0,13.2258,80.4219,1806.0,6.4,1815.2885307731872,12,2026-02-19,2,2026-02-19 12:00:00,Winter,DMA-D,-900.0,2.1,False,True,0,1.0,OUTAGE_END,False,False,True,65.0468,3452.034,3.452034,Zone_C
R11019,MET-155,2026-02-19 15:00:00,2.52,1188.0,,SCMH,C711,N,,Email: user645@citygas.com flagged issue,24.4,101.325,1.002,v1.0,13.0892,80.3034,1190.376,1.8612,1172.7733974121998,15,2026-02-19,2,2026-02-19 15:00:00,Winter,DMA-D,696.366,-0.8599999999999999,False,True,1,1.0,,False,False,True,42.8738,2275.313,2.275313,Zone_B
R9047,MET-116,2026-02-19 16:00:00,4.22,1803.0,7.02,SCMH,C808,TRUE,MAINT,Calibration check passed.,25.2,101.325,1.0,v1.0,12.9234,80.3416,1803.0,7.02,1771.575163398693,16,2026-02-19,2,2026-02-19 16:00:00,Winter,DMA-B,582.0,1.5799999999999996,False,False,1,1.0,,False,False,True,64.9387,3446.297,3.446297,Zone_B
R12892,MET-121,2026-02-19 17:00:00,3.28,1382.0,5.19,SCMH,C759 ,N,MAINT,,21.4,103.0,1.0,v1.2,13.0947,80.3952,1382.0,5.19,1398.1685428218693,17,2026-02-19,2,2026-02-19 17:00:00,Winter,DMA-B,578.0,0.0,False,False,1,0.0,OUTAGE_START,False,False,True,49.7756,2641.591,2.641591,Zone_B
R12804,MET-102,2026-02-20 00:00:00,4.97,2764.0,10.7,SCMH,c728,nO,,High consumption flagged for audit.,25.2,101.325,0.99,v1.0,13.2303,80.1585,2736.36,10.593,2688.6674509803925,0,2026-02-20,2,2026-02-20 00:00:00,Winter,DMA-A,2144.36,-0.25,False,True,1,0.0,OUTAGE_START,False,False,True,98.5556,5230.346,5.230346,Zone_C
R12962,MET-117,2026-02-20 02:00:00,6.64,1719.0,6.08,SCMH,C708,no,,High consumption flagged for audit.,14.4,100.0,1.0,v1.0,12.9717,80.3585,1719.0,6.08,1729.5606299474066,2,2026-02-20,2,2026-02-20 02:00:00,Winter,DMA-B,1340.0,-0.27000000000000046,False,True,0,0.0,,False,False,True,61.9133,3285.739,3.285739,Zone_B
R14823,MET-113,2026-02-20 04:00:00,4.67,740.0,2.92,SCMH,C839,FALSE,,Pressure drop observed at peak hours.,22.3,101.325,1.0,v1.1,13.183,80.0522,740.0,2.92,734.239295989169,4,2026-02-20,2,2026-02-20 04:00:00,Winter,DMA-A,-1313.0,-1.5600000000000005,False,True,1,0.0,OUTAGE_START,False,False,True,26.6526,1414.453,1.414453,Zone_C
R11771,MET-135,2026-02-20 05:00:00,46.2,1895.0,7.47,SCMH,C771,NO,MAINT,Contact: +91-7056062-56062 for followup,16.3,103.0,0.995,v1.1,13.2363,80.3584,1885.525,7.43265,1941.1953930766283,5,2026-02-20,2,2026-02-20 05:00:00,Winter,DMA-C,-596.4749999999999,42.720000000000006,False,False,0,1.0,OUTAGE_END,False,False,True,67.911,3604.037,3.604037,Zone_C
R9317,MET-139,2026-02-20 08:00:00,6.04,413.0,-1.65,SCMH,C878,False,MAINT,Read manually. Meter OK.,21.9,102.5,0.995,v1.1,13.1237,80.0602,410.935,-1.6417499999999998,413.0234070862379,8,2026-02-20,2,2026-02-20 08:00:00,Winter,DMA-C,-440.76500000000004,3.5100000000000002,False,False,0,1.0,OUTAGE_END,False,False,True,14.8007,785.473,0.785473,Zone_C
R14222,MET-152,2026-02-20 09:00:00,5.65,1389.0,5.39,SCMH,C788,nO,,Customer C713 complained about billing.,14.7,103.0,0.995,v1.0,13.1601,80.1145,1382.055,5.363049999999999,1430.7692689632047,9,2026-02-20,2,2026-02-20 09:00:00,Winter,DMA-D,170.0250000000001,3.0000000000000004,False,True,0,1.0,OUTAGE_END,False,False,True,49.7775,2641.692,2.641692,Zone_C
R14803,MET-144,2026-02-20 13:00:00,4.22,2824.0,11.15,SCMH,C755,N,,Odorant alarm triggered. Cleared.,21.7,101.325,1.0,v1.0,13.2137,80.2534,2824.0,11.15,2807.7178226216724,13,2026-02-20,2,2026-02-20 13:00:00,Winter,DMA-C,17.0,-1.46,False,True,1,0.0,OUTAGE_START,False,False,True,101.7121,5397.861,5.397861,Zone_C
R11249,MET-149,2026-02-20 14:00:00,3.54,4750.0,18.15,SCMH,C797,YEs,,Reverse flow detected briefly.,24.1,101.325,0.998,v1.0,13.0687,80.1415,4740.5,18.113699999999998,4675.113793103448,14,2026-02-20,2,2026-02-20 14:00:00,Winter,DMA-D,965.5,-0.25,False,True,1,1.0,,False,False,True,170.7388,9061.108,9.061108,Zone_B
R13579,MET-142,2026-02-20 17:00:00,5.62,3501.0,13.98,SCMH,C771,False,,Calibration check passed.,23.8,101.325,1.0,v1.0,13.0481,80.3046,3501.0,13.98,3456.1985182690687,17,2026-02-20,2,2026-02-20 17:00:00,Winter,DMA-C,-1034.21,0.40000000000000036,False,True,0,0.0,,False,False,True,126.0957,6691.899,6.691899,Zone_B
R14139,MET-116,2026-02-20 21:00:00,2.8,1017.0,3.64,SCMH,C808,FALSE,,Calibration check passed.,16.9,101.325,1.01,v1.1,12.9234,80.3416,1027.17,3.6764,1038.1482003102915,21,2026-02-20,2,2026-02-20 21:00:00,Winter,DMA-B,-775.8299999999999,-1.42,False,True,1,1.0,,False,False,True,36.9956,1963.356,1.963356,Zone_B
R12672,MET-113,2026-02-21 01:00:00,4.03,1230.0,4.5,SCMH,C839,False,,Calibration check passed.,22.6,101.325,1.0,v1.0,13.183,80.0522,1230.0,4.5,1219.1868131868132,1,2026-02-21,2,2026-02-21 01:00:00,Winter,DMA-A,490.0,-0.6399999999999997,False,True,1,1.0,,False,False,True,44.301,2351.054,2.351054,Zone_C
R11350,MET-160,2026-02-21 02:00:00,4.17,,1.36,SCMH,C796,FALSE,MAINT,,16.7,100.0,1.002,v1.2,12.9801,80.2657,968.934,1.3627200000000002,975.1802603372278,2,2026-02-21,2,2026-02-21 02:00:00,Winter,DMA-D,0.0,-2.0700000000000003,False,False,1,0.0,OUTAGE_START,False,False,True,34.8981,1852.042,1.852042,Zone_B
R11453,MET-107,2026-02-21 10:00:00,6.05,191.0,0.74,SCMH,C757,No,SHUTDOWN,Email: user732@citygas.com flagged issue,24.0,101.325,1.0,v1.0,12.8732,80.1064,191.0,0.74,188.42890795894328,10,2026-02-21,2,2026-02-21 10:00:00,Winter,DMA-A,-1773.922,1.46,False,False,1,1.0,,False,False,True,6.8793,365.084,0.365084,Zone_A
R14555,MET-131,2026-02-21 16:00:00,4.28,92.0,0.35,SCMH,C807,nO,,Odorant alarm triggered. Cleared.,24.9,101.325,1.005,v1.1,13.093,80.0978,92.46,0.35174999999999995,90.93993960744842,16,2026-02-21,2,2026-02-21 16:00:00,Winter,DMA-C,816.46,-2.58,False,True,1,0.0,OUTAGE_START,False,False,True,3.3301,176.728,0.176728,Zone_B
R10843,MET-113,2026-02-21 18:00:00,5.25,892.0,3.14,SCMH,C839,FALSE,,Calibration check passed.,16.3,101.325,0.995,v1.1,13.183,80.0522,887.54,3.1243000000000003,898.8853031611677,18,2026-02-21,2,2026-02-21 18:00:00,Winter,DMA-A,-342.46000000000004,1.2199999999999998,False,True,0,1.0,OUTAGE_END,False,False,True,31.9666,1696.467,1.696467,Zone_C
R14844,MET-111,2026-02-22 00:00:00,5.91,1113.0,4.02,SCMH,C873,1,,High consumption flagged for audit.,14.4,101.0,0.998,v1.0,12.8582,80.3589,1110.774,4.011959999999999,1128.773990087779,0,2026-02-22,2,2026-02-22 00:00:00,Winter,DMA-A,-114.22600000000011,-0.019999999999999574,False,True,0,0.0,,False,False,True,40.0068,2123.161,2.123161,Zone_A
R13863,MET-124,2026-02-22 02:00:00,6.41,211.0,0.82,SCMH,C706,N,,Reverse flow detected briefly.,23.4,101.325,1.0,v1.0,12.9965,80.0754,211.0,0.82,208.58084640026976,2,2026-02-22,2,2026-02-22 02:00:00,Winter,DMA-B,-1144.42,2.01,False,True,0,1.0,OUTAGE_END,False,False,True,7.5996,403.311,0.403311,Zone_B
R12547,MET-133,2026-02-22 07:00:00,2.73,321.0,1.2,SCMH,C814,n,,High consumption flagged for audit.,22.9,99.5,1.0,v1.0,12.876,80.3543,321.0,1.2,312.1305904000502,7,2026-02-22,2,2026-02-22 07:00:00,Winter,DMA-C,-1787.0,0.2200000000000002,False,True,1,1.0,,False,False,True,11.5615,613.569,0.613569,Zone_A
R10667,MET-136,2026-02-22 12:00:00,2.95,863.0,3.46,SCMH,C701,false,,Reverse flow detected briefly.,21.9,102.5,1.002,v1.0,13.1734,80.2475,864.726,3.46692,869.1206120579999,12,2026-02-22,2,2026-02-22 12:00:00,Winter,DMA-C,808.726,-1.02,False,True,1,1.0,,False,False,True,31.1449,1652.86,1.65286,Zone_C
R9180,MET-111,2026-02-22 13:00:00,4.45,858.0,,SCMH,C873,false,,Inspection done. No issues.,17.1,103.0,1.0,v1.0,12.8582,80.3589,858.0,4.011959999999999,880.8978910571873,13,2026-02-22,2,2026-02-22 13:00:00,Winter,DMA-A,-252.7739999999999,-1.46,False,True,1,0.0,OUTAGE_START,False,False,True,30.9026,1640.001,1.640001,Zone_A
R11485,MET-114,2026-02-22 15:00:00,6.76,2426.0,9.51,SCMH,C722,no,,Customer C713 complained about billing.,14.8,101.0,1.0,v1.0,12.9349,80.3762,2426.0,9.51,2461.8884654178632,15,2026-02-22,2,2026-02-22 15:00:00,Winter,DMA-A,5804.0,1.7199999999999998,False,True,0,0.0,,False,False,True,87.3774,4637.119,4.637119,Zone_B
R11416,MET-141,2026-02-22 16:00:00,3.28,2258.0,8.77,SCMH,C787,false,,,22.0,101.325,1.005,v1.0,12.8988,80.0626,2269.29,8.813849999999999,2253.9128019651025,16,2026-02-22,2,2026-02-22 16:00:00,Winter,DMA-C,-2016.71,-2.86,False,True,1,0.0,OUTAGE_START,False,False,True,81.7331,4337.576,4.337576,Zone_A
R12268,MET-125,2026-02-22 18:00:00,6.3,1342.0,5.19,SCMH,C843,FALSE,,,21.7,101.325,1.002,v1.1,13.0324,80.1744,1344.684,5.20038,1336.931031371884,18,2026-02-22,2,2026-02-22 18:00:00,Winter,DMA-B,1095.444,2.38,False,True,0,1.0,OUTAGE_END,False,False,True,48.4315,2570.26,2.57026,Zone_B
R11573,MET-154,2026-02-22 20:00:00,5.38,1444.0,5.39,SCMH,C767,no,,Email: user415@citygas.com flagged issue,21.5,101.325,0.99,v1.0,13.2079,80.3732,1429.56,5.3361,1422.2824164262684,20,2026-02-22,2,2026-02-22 20:00:00,Winter,DMA-D,96.55999999999995,0.9399999999999995,False,True,0,1.0,OUTAGE_END,False,False,True,51.4885,2732.495,2.732495,Zone_C
R12086,MET-151,2026-02-22 22:00:00,6.53,516.0,1.858,SCMH,C791,FALSE,,Inspection done. No issues.,17.9,100.0,1.01,v1.1,13.2378,80.1659,521.16,1.8765800000000001,518.0560595643202,22,2026-02-22,2,2026-02-22 22:00:00,Winter,DMA-D,-1126.8400000000001,0.8200000000000003,False,True,0,0.0,,False,False,True,18.7706,996.156,0.996156,Zone_C
R11212,MET-114,2026-02-22 23:00:00,3.92,1732.0,6.25,SCMH,C722,YEs,,"Leak near coords 12.9511,80.216. Reported.",23.2,101.325,0.998,v1.0,12.9349,80.3762,1728.536,6.2375,1709.871194196052,23,2026-02-22,2,2026-02-22 23:00:00,Winter,DMA-A,-697.4639999999999,-2.84,False,True,1,0.0,OUTAGE_START,False,False,True,62.2568,3303.968,3.303968,Zone_B
R13389,MET-117,2026-02-23 07:00:00,27.2,1369.0,4.99,SCMH,C708,n,,"Leak near coords 12.8887,80.2362. Reported.",21.0,101.325,1.002,v1.1,12.9717,80.3585,1371.738,4.99998,1367.0746037735848,7,2026-02-23,2,2026-02-23 07:00:00,Winter,DMA-B,-347.26199999999994,20.56,False,True,0,0.0,,False,False,True,49.406,2621.976,2.621976,Zone_B
R9332,MET-123,2026-02-23 15:00:00,3.07,260.0,0.96,SCMH,C854,No,MAINT,Inspection done. No issues.,16.2,101.0,1.005,v1.1,12.9669,80.1824,261.29999999999995,0.9647999999999999,263.8824957595938,15,2026-02-23,2,2026-02-23 15:00:00,Winter,DMA-B,-1163.31,-3.4100000000000006,False,False,1,0.0,OUTAGE_START,False,False,True,9.4113,499.458,0.499458,Zone_B
R14548,MET-160,2026-02-23 16:00:00,4.43,1015.0,3.99,SCMH,C796,N,,Contact: +91-7041171-41171 for followup,15.8,99.5,1.002,v1.1,12.9801,80.2657,1017.03,3.99798,1013.2285810604234,16,2026-02-23,2,2026-02-23 16:00:00,Winter,DMA-D,48.096000000000004,0.2599999999999998,False,True,1,1.0,,False,False,True,36.6304,1943.975,1.943975,Zone_B
R9086,MET-133,2026-02-24 03:00:00,0.0,638.0,-2.32,SCMH,C814,True,SHUTDOWN,High consumption flagged for audit.,23.0,101.325,0.995,v1.1,12.876,80.3543,634.81,-2.3084,628.3793736282289,3,2026-02-24,2,2026-02-24 03:00:00,Winter,DMA-C,313.80999999999995,-2.73,False,False,1,1.0,,False,False,True,22.864,1213.392,1.213392,Zone_A
R12131,MET-135,2026-02-24 07:00:00,5.46,735.0,2.64,SCMH,C771,False,,Night flow anomaly recorded.,17.2,101.0,0.998,v1.0,13.2363,80.3584,733.53,2.63472,738.2283340367306,7,2026-02-24,2,2026-02-24 07:00:00,Winter,DMA-C,-1151.9950000000001,-40.74,False,True,0,0.0,,False,False,True,26.4196,1402.088,1.402088,Zone_C
R11129,MET-152,2026-02-24 07:00:00,4.1,1862.0,7.22,SCMH,C788,0,,Email: user902@citygas.com flagged issue,18.6,102.5,1.01,v1.0,13.1601,80.1145,1880.6200000000001,7.2922,1911.557372356973,7,2026-02-24,2,2026-02-24 07:00:00,Winter,DMA-D,498.56500000000005,-1.5500000000000007,False,True,1,0.0,OUTAGE_START,False,False,True,67.7344,3594.665,3.594665,Zone_C
R13836,MET-118,2026-02-24 15:00:00,6.23,407.0,1.52,SCMH,C707,0,SHUTDOWN,Maintenance done by technician ID T810.,22.3,101.325,1.0,v1.0,13.0599,80.0796,407.0,1.52,403.83161279404294,15,2026-02-24,2,2026-02-24 15:00:00,Winter,DMA-B,-447.0,2.7200000000000006,False,False,1,1.0,,False,False,True,14.6589,777.948,0.777948,Zone_B
R12045,MET-125,2026-02-24 20:00:00,5.38,2975.0,10.4,SCMH,C843,NO,,Read manually. Meter OK.,23.1,100.0,0.99,v1.1,13.0324,80.1744,2945.25,10.296,2876.3192759231324,20,2026-02-24,2,2026-02-24 20:00:00,Winter,DMA-B,1600.566,-0.9199999999999999,False,True,0,0.0,,False,False,True,106.0792,5629.623,5.629623,Zone_B
R12387,MET-119,2026-02-24 21:00:00,6.32,498.0,1.91,SCMH,C723,N,,Odorant alarm triggered. Cleared.,22.3,101.325,1.0,v1.1,13.0228,80.1934,498.0,1.91,494.12320189541373,21,2026-02-24,2,2026-02-24 21:00:00,Winter,DMA-B,-1264.0,1.08,False,True,0,0.0,,False,False,True,17.9365,951.89,0.95189,Zone_B
R14533,MET-139,2026-02-25 03:00:00,2.63,99.0,,SCMH,C878,FALSE,MAINT,Customer C803 complained about billing.,23.7,101.325,1.0,v1.1,13.1237,80.0602,99.0,-1.6417499999999998,97.76604345629106,3,2026-02-25,2,2026-02-25 03:00:00,Winter,DMA-C,-311.935,-3.41,False,False,1,0.0,OUTAGE_START,False,False,True,3.5657,189.232,0.189232,Zone_C
R10395,MET-155,2026-02-25 05:00:00,6.45,326.0,1.28,SCMH,C711,NO,SHUTDOWN,Inspection done. No issues.,19.7,101.325,1.0,v1.1,13.0892,80.3034,326.0,1.28,326.33395936486255,5,2026-02-25,2,2026-02-25 05:00:00,Winter,DMA-D,-864.376,3.93,False,False,1,1.0,,False,False,True,11.7416,623.127,0.623127,Zone_B
R9142,MET-132,2026-02-25 06:00:00,6.02,717.0,2.64,SCMH,C756,false,MAINT,Maintenance done by technician ID T717.,23.3,103.0,1.0,v1.2,12.9182,80.3353,717.0,2.64,720.7393135573318,6,2026-02-25,2,2026-02-25 06:00:00,Winter,DMA-C,-263.71000000000004,3.1199999999999997,False,False,0,1.0,OUTAGE_END,False,False,True,25.8242,1370.49,1.37049,Zone_B
R14032,MET-122,2026-02-25 11:00:00,6.57,813.0,3.1,SCMH,C829,FALSE,,Customer called at +91-9877625-77625,18.8,103.0,1.0,v1.2,12.9058,80.2993,813.0,3.1,829.8365834065305,11,2026-02-25,2,2026-02-25 11:00:00,Winter,DMA-B,-791.7840000000001,2.7,False,True,0,1.0,OUTAGE_END,False,False,True,29.2819,1553.99,1.55399,Zone_B
R9255,MET-159,2026-02-25 14:00:00,2.94,1146.0,4.15,SCMH,C731,No,,"Leak near coords 13.0698,80.2399. Reported.",21.8,101.0,1.0,v1.1,12.8681,80.407,1146.0,4.15,1135.3529089287235,14,2026-02-25,2,2026-02-25 14:00:00,Winter,DMA-D,-2634.81,-3.52,False,True,1,1.0,,False,False,True,41.2755,2190.491,2.190491,Zone_A
R12100,MET-133,2026-02-25 19:00:00,6.83,1010.0,3.53,SCMH,C814,n,,Customer C795 complained about billing.,21.5,103.0,1.0,v1.1,12.876,80.3543,1010.0,3.53,1021.4695836755557,19,2026-02-25,2,2026-02-25 19:00:00,Winter,DMA-C,375.19000000000005,6.83,False,True,0,1.0,OUTAGE_END,False,False,True,36.3772,1930.538,1.930538,Zone_A
R14265,MET-140,2026-02-25 20:00:00,5.67,2670.0,10.66,SCMH,C808,false,MAINT,Contact: +91-7096666-96666 for followup,19.3,101.0,0.998,v1.2,13.0261,80.0932,2664.66,10.63868,2662.470698161313,20,2026-02-25,2,2026-02-25 20:00:00,Winter,DMA-C,-1102.29,0.3700000000000001,False,False,0,0.0,,False,False,True,95.9732,5093.298,5.093298,Zone_B
R9100,MET-150,2026-02-26 11:00:00,3.69,913.0,3.55,SCMH,C724,N,,Maintenance done by technician ID T167.,17.8,101.325,1.0,v1.0,12.9239,80.0808,913.0,3.55,919.9035916824197,11,2026-02-26,2,2026-02-26 11:00:00,Winter,DMA-D,298.0,-2.6999999999999997,False,True,1,0.0,OUTAGE_START,False,False,True,32.8836,1745.133,1.745133,Zone_B
R12967,MET-111,2026-02-26 11:00:00,4.53,1044.0,4.04,SCMH,C873,N,,Reverse flow detected briefly.,22.8,101.325,0.998,v1.1,12.8582,80.3589,1041.912,4.03192,1032.0544105423214,11,2026-02-26,2,2026-02-26 11:00:00,Winter,DMA-A,183.91200000000003,0.08000000000000007,False,True,1,1.0,,False,False,True,37.5266,1991.537,1.991537,Zone_A
R9749,MET-123,2026-02-26 14:00:00,3.19,1633.0,5.82,SCMH,C854,No,,,17.5,101.325,1.01,v1.0,12.9669,80.1824,1649.33,5.8782000000000005,1663.5165645965935,14,2026-02-26,2,2026-02-26 14:00:00,Winter,DMA-B,1388.03,0.1200000000000001,False,True,1,1.0,,False,False,True,59.404,3152.57,3.15257,Zone_B
R13792,MET-128,2026-02-26 14:00:00,2.7,,4.92,SCMH,C866,false,,Maintenance done by technician ID T408.,25.9,101.325,0.995,v1.1,13.0557,80.305,1200.0,4.8953999999999995,1204.9323514300393,14,2026-02-26,2,2026-02-26 14:00:00,Winter,DMA-B,0.0,-3.6799999999999997,False,True,1,0.0,OUTAGE_START,False,False,True,43.2205,2293.712,2.293712,Zone_B
R13932,MET-114,2026-02-26 22:00:00,5.26,942.0,3.33,SCMH,C722,n,,Customer C803 complained about billing.,16.3,101.325,0.998,v1.1,12.9349,80.3762,940.116,3.32334,952.1333750215927,22,2026-02-26,2,2026-02-26 22:00:00,Winter,DMA-A,-788.4200000000001,1.3399999999999999,False,True,0,1.0,OUTAGE_END,False,False,True,33.8602,1796.961,1.796961,Zone_B
R12663,MET-158,2026-02-27 00:00:00,2.51,2149.0,7.92,SCMH,C837,NO,,Customer called at +91-9822803-22803,18.6,101.325,1.0,v1.0,12.9284,80.1246,2149.0,7.92,2159.312253641817,0,2026-02-27,2,2026-02-27 00:00:00,Winter,DMA-D,415.3750000000002,-1.3000000000000003,False,True,1,1.0,,False,False,True,77.4006,4107.65,4.10765,Zone_B
R14361,MET-130,2026-02-27 05:00:00,4.71,158.0,0.57,SCMH,C839,FALSE,,Night flow anomaly recorded.,19.2,100.0,1.0,v1.0,12.8686,80.2389,158.0,0.57,156.36058077910815,5,2026-02-27,2,2026-02-27 05:00:00,Winter,DMA-B,-1307.51,1.3399999999999999,False,True,1,1.0,,False,False,True,5.6907,302.005,0.302005,Zone_A
R10756,MET-115,2026-02-27 08:00:00,5.5,2970.0,11.25,SCMH,C851,NO,,Email: user754@citygas.com flagged issue,18.6,101.325,1.0,v1.0,12.9227,80.3327,2970.0,11.25,2984.2519280205656,8,2026-02-27,2,2026-02-27 08:00:00,Winter,DMA-A,-2517030.0,1.4100000000000001,False,True,0,1.0,OUTAGE_END,False,False,True,106.9706,5676.93,5.67693,Zone_B
R13484,MET-137,2026-02-27 08:00:00,,72.0,0.26,SCMH,C894,false,,Calibration check passed.,21.9,102.5,1.0,v1.0,12.9718,80.2591,72.0,0.26,72.36591020528581,8,2026-02-27,2,2026-02-27 08:00:00,Winter,DMA-C,-1912.024,0.0,False,True,0,1.0,OUTAGE_END,False,False,True,2.5932,137.621,0.137621,Zone_B
R13710,MET-134,2026-02-27 12:00:00,6.34,3204.0,11.89,SCMH,C850,nO,,Email: user917@citygas.com flagged issue,17.8,100.0,1.0,v1.0,13.2296,80.2745,3204.0,11.89,3186.0121816927604,12,2026-02-27,2,2026-02-27 12:00:00,Winter,DMA-C,-628.0,-0.25,False,True,0,0.0,,False,False,True,115.3986,6124.204,6.124204,Zone_C
R10285,MET-125,2026-02-27 13:00:00,3.51,,3.85,SCMH,c843,nO,MAINT,Pressure drop observed at peak hours.,19.8,100.0,1.005,v1.0,13.0324,80.1744,2945.25,3.8692499999999996,2876.3192759231324,13,2026-02-27,2,2026-02-27 13:00:00,Winter,DMA-B,0.0,-1.87,False,False,1,0.0,OUTAGE_START,False,False,True,106.0792,5629.623,5.629623,Zone_B
R10809,MET-137,2026-02-27 13:00:00,5.01,478.0,1.71,SCMH,C894,no,,"Leak near coords 13.1732,80.3046. Reported.",15.1,101.325,1.0,v1.1,12.9718,80.2591,478.0,1.71,486.1255854293148,13,2026-02-27,2,2026-02-27 13:00:00,Winter,DMA-C,406.0,0.0,False,True,0,0.0,,False,False,True,17.2161,913.658,0.913658,Zone_B
R15175,MET-123,2026-02-27 13:00:00,3.15,1118.0,3.98,SCMH,C854,NO,,Reverse flow detected briefly.,19.0,101.325,0.995,v1.1,12.9669,80.1824,1112.41,3.9601,1116.2176672941982,13,2026-02-27,2,2026-02-27 13:00:00,Winter,DMA-B,-536.9199999999998,-0.040000000000000036,False,True,1,1.0,,False,False,True,40.0657,2126.287,2.126287,Zone_B
R14309,MET-116,2026-02-27 14:00:00,4.94,1561.0,5.91,SCMH,C808,N,,Maintenance done by technician ID T427.,18.4,102.5,0.998,v1.0,12.9234,80.3416,1557.878,5.89818,1584.5923323289348,14,2026-02-27,2,2026-02-27 14:00:00,Winter,DMA-B,530.7079999999999,2.1400000000000006,False,True,1,1.0,,False,False,True,56.1102,2977.768,2.977768,Zone_B
R13053,MET-160,2026-02-27 16:00:00,6.17,960.0,3.75,SCMH,c796,False,,Customer called at +91-9861688-61688,17.6,101.325,0.99,v1.1,12.9801,80.2657,950.4,3.7125,958.2450902837488,16,2026-02-27,2,2026-02-27 16:00:00,Winter,DMA-D,-66.63,1.7400000000000002,False,True,0,1.0,OUTAGE_END,False,False,True,34.2306,1816.618,1.816618,Zone_B
